거래금액,전용면적,년,,,,,,,,
"84,000",134.01,202102,,,,,,,,
"29,500",59.85,202102,,,,,,,,
"30,000",50.575,202102,,,,,,,,
"71,500",101.79,202102,,,,,,,,
"34,000",59.76,202102,,,,,,,,
"38,750",59.94,202102,,,,,,,,
"37,500",59.816,202102,,,,,,,,
"29,500",59.94,202102,,,,,,,,
"19,000",39.95,202102,,,,,,,,
"53,900",84.88,202102,,,,,,,,
"39,000",56.345,202102,,,,,,,,
"20,900",49.73,202102,,,,,,,,
"33,000",59.88,202102,,,,,,,,
"38,000",59.985,202102,,,,,,,,
"38,000",59.985,202102,,,,,,,,
"54,600",84.41,202102,,,,,,,,
"36,400",59.445,202102,,,,,,,,
"28,200",59.98,202102,,,,,,,,
"37,500",59.526,202102,,,,,,,,
"58,000",84.64,202102,,,,,,,,
"38,500",59.6,202102,,,,,,,,
"40,000",59.6,202102,,,,,,,,
"56,500",59.73,202102,,,,,,,,
"29,300",49.83,202102,,,,,,,,
"28,500",49.83,202102,,,,,,,,
"18,450",54.6756,202102,,,,,,,,
"23,800",48.97,202102,,,,,,,,
"27,000",77.14,202102,,,,,,,,
"31,500",135.72,202102,,,,,,,,
"27,900",77.14,202102,,,,,,,,
"23,800",84.96,202102,,,,,,,,
"30,000",59.8998,202102,,,,,,,,
"45,000",75.5659,202102,,,,,,,,
"25,000",84.4337,202102,,,,,,,,
"23,000",59.9669,202102,,,,,,,,
"34,000",74.889,202102,,,,,,,,
"17,450",84.87,202103,,,,,,,,
"20,900",55.412,202103,,,,,,,,
"15,750",59.7,202103,,,,,,,,
"14,200",76.63,202103,,,,,,,,
"20,400",84.88,202103,,,,,,,,
